Date;Country;Cases;Deaths;Population;Continent;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline;walking;driving
18/02/2020;Slovenia;0.0;0.0;2080908.0;Europe;5.0;2.0;9.0;-4.0;-9.0;1.0;133.59;107.99
18/02/2020;South Africa;0.0;0.0;58558267.0;Africa;-12.0;-12.0;-8.0;0.0;4.0;1.0;127.33;106.6
18/02/2020;South Korea;1.0;0.0;51225321.0;Asia;-1.0;-3.0;-5.0;-3.0;2.0;2.0;108.75;108.74
18/02/2020;Spain;0.0;0.0;46937060.0;Europe;-2.0;0.0;5.0;4.0;3.0;0.0;129.57;118.75
18/02/2020;Sweden;0.0;0.0;10230185.0;Europe;0.0;0.0;13.0;-4.0;-5.0;1.0;109.35;110.86
18/02/2020;Switzerland;0.0;0.0;8544527.0;Europe;3.0;1.0;34.0;3.0;-2.0;1.0;114.05;107.76
18/02/2020;Taiwan;2.0;0.0;23773881.0;Asia;-7.0;-2.0;-3.0;-15.0;2.0;5.0;108.98;109.03
18/02/2020;Thailand;1.0;0.0;69625581.0;Asia;-3.0;0.0;-5.0;-6.0;0.0;2.0;80.36;89.7
18/02/2020;Turkey;0.0;0.0;82003882.0;Europe;4.0;6.0;11.0;4.0;8.0;-2.0;113.16;108.41
18/02/2020;Ukraine;0.0;0.0;43993643.0;Europe;3.0;4.0;5.0;5.0;7.0;-1.0;117.5;113.54
18/02/2020;United Arab Emirates;0.0;0.0;9770526.0;Asia;-2.0;1.0;5.0;0.0;2.0;1.0;105.61;107.74
18/02/2020;United Kingdom;0.0;0.0;66647112.0;Europe;7.0;-1.0;20.0;-3.0;-14.0;2.0;130.01;119.26
18/02/2020;United States;0.0;0.0;329064917.0;America;0.0;-1.0;6.0;1.0;0.0;1.0;100.23;109.46
18/02/2020;Uruguay;0.0;0.0;3461731.0;America;-4.0;-3.0;-16.0;-4.0;7.0;1.0;92.35;91.29
18/02/2020;Vietnam;0.0;0.0;96462108.0;Asia;-11.0;-4.0;-8.0;-9.0;7.0;6.0;100.42;97.44
19/02/2020;Argentina;0.0;0.0;44780675.0;America;1.0;0.0;10.0;8.0;11.0;-2.0;107.02;98.96
19/02/2020;Australia;0.0;0.0;25203200.0;Oceania;-1.0;-1.0;-6.0;8.0;13.0;-1.0;112.78;107.29
19/02/2020;Austria;0.0;0.0;8858775.0;Europe;4.0;2.0;10.0;-1.0;-5.0;1.0;125.25;117.98
19/02/2020;Belgium;0.0;0.0;11455519.0;Europe;3.0;1.0;13.0;5.0;4.0;0.0;160.02;121.9
19/02/2020;Brazil;0.0;0.0;211049519.0;America;-1.0;-2.0;-5.0;8.0;14.0;-1.0;116.07;102.06
19/02/2020;Bulgaria;0.0;0.0;7000039.0;Europe;1.0;2.0;15.0;5.0;3.0;-1.0;126.79;114.6
19/02/2020;Cambodia;0.0;0.0;16486542.0;Asia;-2.0;-3.0;0.0;-20.0;5.0;2.0;96.33;88.2
19/02/2020;Canada;0.0;0.0;37411038.0;America;1.0;1.0;9.0;0.0;0.0;0.0;119.86;113.99
19/02/2020;Chile;0.0;0.0;18952035.0;America;0.0;8.0;11.0;-3.0;-7.0;1.0;103.6;116.11
19/02/2020;Colombia;0.0;0.0;50339443.0;America;-5.0;-5.0;-5.0;6.0;13.0;-2.0;95.66;91.59
19/02/2020;Croatia;0.0;0.0;4076246.0;Europe;4.0;2.0;12.0;2.0;1.0;0.0;115.23;103.49
19/02/2020;Czechia;0.0;0.0;10649800.0;Europe;4.0;1.0;6.0;-2.0;-2.0;0.0;137.55;119.7
19/02/2020;Denmark;0.0;0.0;5806081.0;Europe;0.0;0.0;12.0;-2.0;-1.0;1.0;117.17;110.27
19/02/2020;Egypt;0.0;0.0;100388076.0;Africa;-5.0;0.0;0.0;2.0;10.0;0.0;114.05;116.21
19/02/2020;Estonia;0.0;0.0;1324820.0;Europe;5.0;1.0;15.0;4.0;1.0;0.0;171.89;126.22
19/02/2020;Finland;0.0;0.0;5517919.0;Europe;4.0;1.0;34.0;-8.0;-13.0;1.0;106.41;115.39
19/02/2020;France;0.0;0.0;67012883.0;Europe;-4.0;-3.0;18.0;-6.0;-12.0;2.0;94.03;102.03
19/02/2020;Germany;0.0;0.0;83019213.0;Europe;3.0;0.0;6.0;-1.0;-1.0;1.0;109.61;110.81
19/02/2020;Greece;0.0;0.0;10724599.0;Europe;5.0;5.0;17.0;8.0;4.0;-1.0;125.98;116.34
19/02/2020;Hungary;0.0;0.0;9772756.0;Europe;3.0;2.0;16.0;2.0;2.0;-1.0;151.08;118.15
19/02/2020;India;0.0;0.0;1366417756.0;Asia;0.0;2.0;1.0;1.0;4.0;1.0;111.1;111.83
19/02/2020;Indonesia;0.0;0.0;270625567.0;Asia;-3.0;-4.0;-3.0;0.0;1.0;1.0;97.78;103.73
19/02/2020;Ireland;0.0;0.0;4904240.0;Europe;2.0;-3.0;-5.0;-2.0;-9.0;2.0;148.25;137.54
19/02/2020;Israel;0.0;0.0;8519373.0;Asia;-3.0;-5.0;-10.0;-2.0;0.0;1.0;98.66;106.5
19/02/2020;Italy;0.0;0.0;60359546.0;Europe;0.0;-1.0;11.0;3.0;1.0;0.0;132.99;118.28
19/02/2020;Japan;7.0;0.0;126860299.0;Asia;0.0;2.0;8.0;-3.0;0.0;0.0;124.25;112.58
19/02/2020;Latvia;0.0;0.0;1919968.0;Europe;0.0;-1.0;3.0;0.0;2.0;0.0;123.13;107.69
19/02/2020;Lithuania;0.0;0.0;2794184.0;Europe;3.0;0.0;18.0;-1.0;-14.0;2.0;145.73;119.31
19/02/2020;Luxembourg;0.0;0.0;613894.0;Europe;-6.0;-6.0;-4.0;-12.0;-23.0;3.0;109.57;87.1
19/02/2020;Malaysia;0.0;0.0;31949789.0;Asia;-6.0;-4.0;-3.0;-7.0;2.0;2.0;80.09;97.88
19/02/2020;Mexico;0.0;0.0;127575529.0;America;0.0;0.0;2.0;3.0;8.0;-1.0;106.04;104.29
19/02/2020;Morocco;0.0;0.0;36471766.0;Africa;-1.0;-2.0;0.0;-3.0;4.0;0.0;154.04;118.34
19/02/2020;Netherlands;0.0;0.0;17282163.0;Europe;3.0;0.0;20.0;-3.0;-5.0;1.0;122.76;107.01
19/02/2020;New Zealand;0.0;0.0;4783062.0;Oceania;1.0;2.0;0.0;11.0;14.0;-2.0;119.77;115.93
19/02/2020;Norway;0.0;0.0;5328212.0;Europe;6.0;4.0;49.0;-1.0;-12.0;0.0;112.33;119.43
19/02/2020;Philippines;0.0;0.0;108116622.0;Asia;-3.0;-3.0;-4.0;-6.0;5.0;1.0;92.38;86.9
19/02/2020;Poland;0.0;0.0;37972812.0;Europe;5.0;0.0;13.0;-1.0;1.0;0.0;122.87;112.25
19/02/2020;Portugal;0.0;0.0;10276617.0;Europe;4.0;3.0;24.0;8.0;3.0;-1.0;146.13;122.04
19/02/2020;Romania;0.0;0.0;19414458.0;Europe;3.0;4.0;-2.0;5.0;2.0;-1.0;79.71;81.38
19/02/2020;Russia;0.0;0.0;145872260.0;Europe;7.0;5.0;6.0;4.0;2.0;0.0;116.39;102.38
19/02/2020;Saudi Arabia;0.0;0.0;34268529.0;Asia;-7.0;-4.0;8.0;-4.0;3.0;1.0;119.69;112.54
19/02/2020;Singapore;4.0;0.0;5804343.0;Asia;-14.0;-14.0;-6.0;-15.0;-5.0;8.0;83.26;83.82
19/02/2020;Slovakia;0.0;0.0;5450421.0;Europe;3.0;-1.0;29.0;0.0;-7.0;1.0;69.15;79.39
19/02/2020;Slovenia;0.0;0.0;2080908.0;Europe;4.0;1.0;12.0;-4.0;-9.0;0.0;124.98;111.44
19/02/2020;South Africa;0.0;0.0;58558267.0;Africa;-12.0;-12.0;-7.0;-2.0;3.0;1.0;127.69;109.79
19/02/2020;South Korea;15.0;0.0;51225321.0;Asia;-5.0;-1.0;14.0;-4.0;1.0;2.0;108.48;112.9
19/02/2020;Spain;0.0;0.0;46937060.0;Europe;0.0;1.0;11.0;2.0;3.0;-1.0;131.74;121.59
19/02/2020;Sweden;0.0;0.0;10230185.0;Europe;3.0;1.0;26.0;-3.0;-5.0;1.0;116.71;116.62
19/02/2020;Switzerland;0.0;0.0;8544527.0;Europe;-4.0;-4.0;-11.0;-4.0;-3.0;1.0;112.0;108.75
19/02/2020;Taiwan;0.0;0.0;23773881.0;Asia;-7.0;-4.0;8.0;-12.0;3.0;4.0;110.79;111.44
19/02/2020;Thailand;0.0;0.0;69625581.0;Asia;-4.0;-3.0;-3.0;-6.0;0.0;1.0;81.89;91.05
19/02/2020;Turkey;0.0;0.0;82003882.0;Europe;0.0;3.0;6.0;0.0;9.0;-2.0;113.32;109.91
19/02/2020;Ukraine;0.0;0.0;43993643.0;Europe;7.0;6.0;16.0;8.0;8.0;-2.0;119.22;116.4
19/02/2020;United Arab Emirates;0.0;0.0;9770526.0;Asia;-2.0;0.0;4.0;-1.0;2.0;1.0;103.68;110.16
19/02/2020;United Kingdom;0.0;0.0;66647112.0;Europe;6.0;-2.0;8.0;-4.0;-14.0;3.0;136.18;121.56
19/02/2020;United States;0.0;0.0;329064917.0;America;2.0;0.0;8.0;1.0;1.0;0.0;103.21;110.85
19/02/2020;Uruguay;0.0;0.0;3461731.0;America;3.0;0.0;-4.0;2.0;7.0;-1.0;92.6;96.69
19/02/2020;Vietnam;0.0;0.0;96462108.0;Asia;-9.0;-9.0;-9.0;-12.0;7.0;4.0;100.87;98.03
20/02/2020;Argentina;0.0;0.0;44780675.0;America;0.0;0.0;-8.0;7.0;9.0;-1.0;111.36;104.71
20/02/2020;Australia;0.0;0.0;25203200.0;Oceania;0.0;1.0;5.0;9.0;13.0;-2.0;116.31;113.37
20/02/2020;Austria;0.0;0.0;8858775.0;Europe;4.0;1.0;13.0;2.0;-5.0;0.0;132.26;117.11
20/02/2020;Belgium;0.0;0.0;11455519.0;Europe;-2.0;-1.0;4.0;3.0;3.0;0.0;163.25;123.29
20/02/2020;Brazil;0.0;0.0;211049519.0;America;1.0;7.0;2.0;11.0;15.0;-2.0;121.05;109.38
20/02/2020;Bulgaria;0.0;0.0;7000039.0;Europe;-3.0;-1.0;-10.0;3.0;2.0;0.0;120.35;120.04
20/02/2020;Cambodia;0.0;0.0;16486542.0;Asia;-1.0;-2.0;0.0;-21.0;6.0;2.0;95.99;91.65
20/02/2020;Canada;0.0;0.0;37411038.0;America;6.0;4.0;14.0;-1.0;1.0;0.0;127.3;119.01
20/02/2020;Chile;0.0;0.0;18952035.0;America;-1.0;5.0;11.0;-3.0;-7.0;1.0;106.98;118.84
20/02/2020;Colombia;0.0;0.0;50339443.0;America;-5.0;-4.0;-6.0;2.0;7.0;-1.0;96.85;95.07
20/02/2020;Croatia;0.0;0.0;4076246.0;Europe;4.0;2.0;11.0;3.0;0.0;0.0;119.68;109.22
20/02/2020;Czechia;0.0;0.0;10649800.0;Europe;4.0;2.0;16.0;0.0;-3.0;0.0;141.99;120.49
20/02/2020;Denmark;0.0;0.0;5806081.0;Europe;1.0;-1.0;-3.0;-1.0;-2.0;1.0;120.13;112.79
20/02/2020;Egypt;0.0;0.0;100388076.0;Africa;-5.0;-2.0;-5.0;0.0;9.0;0.0;116.34;123.01
20/02/2020;Estonia;0.0;0.0;1324820.0;Europe;6.0;1.0;22.0;6.0;0.0;0.0;189.11;134.37
20/02/2020;Finland;0.0;0.0;5517919.0;Europe;0.0;0.0;30.0;-10.0;-14.0;2.0;100.89;116.04
20/02/2020;France;0.0;0.0;67012883.0;Europe;-2.0;-1.0;29.0;-4.0;-15.0;3.0;99.23;104.31
20/02/2020;Germany;0.0;0.0;83019213.0;Europe;2.0;-1.0;14.0;3.0;-4.0;1.0;121.49;108.14
20/02/2020;Greece;0.0;0.0;10724599.0;Europe;8.0;2.0;7.0;4.0;4.0;-2.0;137.67;121.1
20/02/2020;Hungary;0.0;0.0;9772756.0;Europe;4.0;2.0;14.0;4.0;2.0;0.0;154.68;121.46
20/02/2020;India;0.0;0.0;1366417756.0;Asia;1.0;3.0;5.0;5.0;4.0;-1.0;110.89;119.25
20/02/2020;Indonesia;0.0;0.0;270625567.0;Asia;-2.0;-1.0;-1.0;4.0;1.0;1.0;100.52;107.9
20/02/2020;Ireland;0.0;0.0;4904240.0;Europe;8.0;-1.0;12.0;-1.0;-12.0;2.0;158.63;142.65
20/02/2020;Israel;0.0;0.0;8519373.0;Asia;3.0;2.0;9.0;0.0;1.0;0.0;133.22;125.17
20/02/2020;Italy;0.0;0.0;60359546.0;Europe;2.0;1.0;18.0;5.0;1.0;0.0;142.68;120.67
20/02/2020;Japan;18.0;0.0;126860299.0;Asia;1.0;4.0;4.0;-3.0;0.0;0.0;127.0;116.79
20/02/2020;Latvia;0.0;0.0;1919968.0;Europe;1.0;2.0;12.0;3.0;2.0;0.0;132.92;114.64
20/02/2020;Lithuania;0.0;0.0;2794184.0;Europe;2.0;2.0;17.0;2.0;-15.0;2.0;155.83;122.03
20/02/2020;Luxembourg;0.0;0.0;613894.0;Europe;-7.0;-8.0;-7.0;-12.0;-23.0;3.0;97.53;88.19
20/02/2020;Malaysia;0.0;0.0;31949789.0;Asia;-2.0;-4.0;-2.0;-5.0;2.0;1.0;83.48;106.76
20/02/2020;Mexico;0.0;0.0;127575529.0;America;0.0;-1.0;2.0;3.0;7.0;-1.0;113.14;109.57
20/02/2020;Morocco;0.0;0.0;36471766.0;Africa;-1.0;0.0;5.0;0.0;4.0;0.0;148.54;121.35
20/02/2020;Netherlands;0.0;0.0;17282163.0;Europe;1.0;-1.0;-5.0;-3.0;-6.0;1.0;125.42;108.99
20/02/2020;New Zealand;0.0;0.0;4783062.0;Oceania;1.0;0.0;-3.0;11.0;18.0;-2.0;125.97;127.27
20/02/2020;Norway;0.0;0.0;5328212.0;Europe;-1.0;-2.0;-4.0;-9.0;-14.0;2.0;104.2;122.75
20/02/2020;Philippines;0.0;0.0;108116622.0;Asia;-2.0;-2.0;-5.0;-5.0;6.0;0.0;97.79;90.84
20/02/2020;Poland;0.0;0.0;37972812.0;Europe;7.0;1.0;23.0;3.0;1.0;0.0;128.8;113.5
20/02/2020;Portugal;0.0;0.0;10276617.0;Europe;6.0;3.0;24.0;8.0;2.0;-1.0;144.58;124.48
20/02/2020;Romania;0.0;0.0;19414458.0;Europe;1.0;1.0;-7.0;2.0;3.0;-1.0;75.08;79.4
20/02/2020;Russia;0.0;0.0;145872260.0;Europe;11.0;9.0;12.0;7.0;2.0;-1.0;122.2;105.7
20/02/2020;Saudi Arabia;0.0;0.0;34268529.0;Asia;-5.0;-4.0;-3.0;-3.0;3.0;2.0;127.32;117.7
20/02/2020;Singapore;3.0;0.0;5804343.0;Asia;-14.0;-13.0;-10.0;-12.0;-5.0;7.0;98.51;105.19
20/02/2020;Slovakia;0.0;0.0;5450421.0;Europe;5.0;0.0;31.0;1.0;-8.0;0.0;69.64;83.23
20/02/2020;Slovenia;0.0;0.0;2080908.0;Europe;4.0;1.0;20.0;-1.0;-11.0;0.0;131.81;112.03
20/02/2020;South Africa;0.0;0.0;58558267.0;Africa;-5.0;-6.0;-6.0;1.0;3.0;-1.0;125.9;116.48
20/02/2020;South Korea;34.0;0.0;51225321.0;Asia;-7.0;-3.0;7.0;-6.0;1.0;2.0;110.02;113.82
20/02/2020;Spain;0.0;0.0;46937060.0;Europe;1.0;1.0;15.0;5.0;3.0;-1.0;138.1;126.22
20/02/2020;Sweden;0.0;0.0;10230185.0;Europe;1.0;1.0;-1.0;-6.0;-6.0;1.0;110.84;119.94
20/02/2020;Switzerland;0.0;0.0;8544527.0;Europe;2.0;-1.0;46.0;5.0;-5.0;0.0;119.18;111.07
20/02/2020;Taiwan;2.0;0.0;23773881.0;Asia;-5.0;-5.0;-4.0;-15.0;2.0;1.0;111.2;114.37
20/02/2020;Thailand;0.0;0.0;69625581.0;Asia;-4.0;-2.0;-3.0;-4.0;1.0;1.0;85.02;97.43
20/02/2020;Turkey;0.0;0.0;82003882.0;Europe;-1.0;2.0;2.0;0.0;10.0;-1.0;107.45;120.13
20/02/2020;Ukraine;0.0;0.0;43993643.0;Europe;4.0;4.0;11.0;7.0;7.0;-1.0;117.24;114.54
20/02/2020;United Arab Emirates;0.0;0.0;9770526.0;Asia;-2.0;1.0;6.0;1.0;1.0;1.0;115.86;124.39
20/02/2020;United Kingdom;0.0;0.0;66647112.0;Europe;5.0;-2.0;4.0;-5.0;-14.0;3.0;131.67;118.33
20/02/2020;United States;0.0;0.0;329064917.0;America;1.0;0.0;4.0;0.0;0.0;1.0;106.25;114.86
20/02/2020;Uruguay;0.0;0.0;3461731.0;America;-1.0;-3.0;-14.0;0.0;6.0;0.0;102.85;99.72
20/02/2020;Vietnam;0.0;0.0;96462108.0;Asia;-12.0;-10.0;-11.0;-15.0;5.0;3.0;102.83;99.91
21/02/2020;Argentina;0.0;0.0;44780675.0;America;3.0;4.0;-9.0;9.0;9.0;-1.0;124.13;132.57
21/02/2020;Australia;2.0;0.0;25203200.0;Oceania;3.0;4.0;-1.0;12.0;16.0;-3.0;133.9;118.25
21/02/2020;Austria;0.0;0.0;8858775.0;Europe;1.0;4.0;7.0;-2.0;-5.0;1.0;142.4;142.35
21/02/2020;Belgium;0.0;0.0;11455519.0;Europe;0.0;3.0;15.0;7.0;2.0;0.0;168.21;133.24
21/02/2020;Brazil;0.0;0.0;211049519.0;America;2.0;10.0;1.0;12.0;13.0;-1.0;137.47;141.63
21/02/2020;Bulgaria;0.0;0.0;7000039.0;Europe;0.0;4.0;-1.0;6.0;3.0;-1.0;141.22;126.35
21/02/2020;Cambodia;0.0;0.0;16486542.0;Asia;0.0;-1.0;2.0;-21.0;5.0;2.0;95.73;98.62
21/02/2020;Canada;1.0;0.0;37411038.0;America;2.0;-1.0;10.0;-1.0;-3.0;1.0;152.97;136.41
21/02/2020;Chile;0.0;0.0;18952035.0;America;-3.0;5.0;10.0;-6.0;-7.0;2.0;111.69;136.88
21/02/2020;Colombia;0.0;0.0;50339443.0;America;-2.0;-1.0;-6.0;8.0;13.0;-1.0;107.59;110.22
21/02/2020;Croatia;0.0;0.0;4076246.0;Europe;3.0;4.0;15.0;5.0;0.0;0.0;140.79;123.42
21/02/2020;Czechia;0.0;0.0;10649800.0;Europe;2.0;3.0;4.0;-1.0;-3.0;0.0;162.88;137.04
21/02/2020;Denmark;0.0;0.0;5806081.0;Europe;1.0;1.0;15.0;-1.0;-3.0;1.0;145.54;118.37
21/02/2020;Egypt;0.0;0.0;100388076.0;Africa;6.0;6.0;15.0;8.0;6.0;2.0;107.23;111.49
21/02/2020;Estonia;0.0;0.0;1324820.0;Europe;1.0;2.0;-5.0;3.0;-1.0;1.0;194.57;150.88
21/02/2020;Finland;0.0;0.0;5517919.0;Europe;1.0;-1.0;0.0;-12.0;-15.0;3.0;109.28;134.8
21/02/2020;France;0.0;0.0;67012883.0;Europe;-1.0;-2.0;28.0;0.0;-15.0;3.0;108.42;118.42
21/02/2020;Germany;0.0;0.0;83019213.0;Europe;2.0;2.0;15.0;-1.0;-8.0;2.0;131.42;125.52
21/02/2020;Greece;0.0;0.0;10724599.0;Europe;-4.0;-5.0;-2.0;1.0;1.0;1.0;139.05;118.04
21/02/2020;Hungary;0.0;0.0;9772756.0;Europe;2.0;2.0;1.0;1.0;1.0;0.0;177.67;137.21
21/02/2020;India;0.0;0.0;1366417756.0;Asia;-4.0;0.0;6.0;-4.0;-19.0;5.0;118.27;126.09
21/02/2020;Indonesia;0.0;0.0;270625567.0;Asia;-2.0;-3.0;-5.0;2.0;5.0;1.0;114.25;134.18
21/02/2020;Ireland;0.0;0.0;4904240.0;Europe;1.0;-3.0;-1.0;-1.0;-13.0;3.0;183.1;157.03
21/02/2020;Israel;0.0;0.0;8519373.0;Asia;5.0;3.0;44.0;6.0;4.0;-1.0;114.74;103.55
21/02/2020;Italy;0.0;0.0;60359546.0;Europe;1.0;1.0;19.0;5.0;0.0;-1.0;158.11;135.58
21/02/2020;Japan;9.0;0.0;126860299.0;Asia;-1.0;2.0;7.0;-2.0;0.0;1.0;145.9;140.56
21/02/2020;Latvia;0.0;0.0;1919968.0;Europe;4.0;1.0;-4.0;2.0;1.0;0.0;165.73;134.09
21/02/2020;Lithuania;0.0;0.0;2794184.0;Europe;-3.0;1.0;7.0;-1.0;-15.0;3.0;166.49;133.66
21/02/2020;Luxembourg;0.0;0.0;613894.0;Europe;-8.0;-2.0;11.0;-5.0;-23.0;4.0;117.2;100.62
21/02/2020;Malaysia;0.0;0.0;31949789.0;Asia;-4.0;-5.0;-3.0;-3.0;5.0;2.0;105.24;143.07
21/02/2020;Mexico;0.0;0.0;127575529.0;America;-2.0;-2.0;-1.0;4.0;11.0;-1.0;138.41;135.59
21/02/2020;Morocco;0.0;0.0;36471766.0;Africa;0.0;1.0;2.0;-4.0;8.0;0.0;155.77;127.93
21/02/2020;Netherlands;0.0;0.0;17282163.0;Europe;8.0;4.0;22.0;1.0;-9.0;0.0;151.38;112.11
21/02/2020;New Zealand;0.0;0.0;4783062.0;Oceania;4.0;0.0;-5.0;10.0;17.0;-2.0;134.07;116.53
21/02/2020;Norway;0.0;0.0;5328212.0;Europe;1.0;-1.0;12.0;-4.0;-15.0;2.0;129.65;131.05
21/02/2020;Philippines;0.0;0.0;108116622.0;Asia;-2.0;-2.0;-8.0;-6.0;8.0;1.0;108.2;108.61
21/02/2020;Poland;0.0;0.0;37972812.0;Europe;1.0;-2.0;-3.0;-3.0;1.0;0.0;137.91;127.95
21/02/2020;Portugal;0.0;0.0;10276617.0;Europe;4.0;6.0;36.0;11.0;1.0;-2.0;174.88;146.89
21/02/2020;Romania;0.0;0.0;19414458.0;Europe;5.0;6.0;-6.0;9.0;22.0;-3.0;71.52;79.63
21/02/2020;Russia;0.0;0.0;145872260.0;Europe;11.0;8.0;12.0;9.0;2.0;-1.0;133.69;115.4
21/02/2020;Saudi Arabia;0.0;0.0;34268529.0;Asia;-6.0;-3.0;4.0;-13.0;-4.0;2.0;136.11;132.56
21/02/2020;Singapore;1.0;0.0;5804343.0;Asia;-11.0;-12.0;-14.0;-12.0;0.0;8.0;101.85;109.71
21/02/2020;Slovakia;0.0;0.0;5450421.0;Europe;-2.0;-1.0;14.0;-5.0;-10.0;2.0;84.98;92.76
21/02/2020;Slovenia;0.0;0.0;2080908.0;Europe;1.0;-1.0;25.0;2.0;-11.0;0.0;146.91;122.63
21/02/2020;South Africa;0.0;0.0;58558267.0;Africa;-3.0;-6.0;-4.0;4.0;3.0;-3.0;143.45;128.85
21/02/2020;South Korea;75.0;1.0;51225321.0;Asia;-15.0;-4.0;-10.0;-10.0;0.0;5.0;123.2;129.7
21/02/2020;Spain;0.0;0.0;46937060.0;Europe;1.0;2.0;20.0;6.0;2.0;-2.0;165.75;150.25
21/02/2020;Sweden;0.0;0.0;10230185.0;Europe;5.0;0.0;22.0;-2.0;-7.0;1.0;129.4;127.9
21/02/2020;Switzerland;0.0;0.0;8544527.0;Europe;-1.0;-1.0;26.0;1.0;-6.0;1.0;129.7;127.62
21/02/2020;Taiwan;0.0;0.0;23773881.0;Asia;-3.0;0.0;6.0;-12.0;0.0;5.0;124.68;136.57
21/02/2020;Thailand;0.0;0.0;69625581.0;Asia;-4.0;1.0;-4.0;-5.0;1.0;2.0;100.43;130.94
21/02/2020;Turkey;0.0;0.0;82003882.0;Europe;-4.0;0.0;-8.0;-3.0;7.0;0.0;126.14;128.97
21/02/2020;Ukraine;0.0;0.0;43993643.0;Europe;4.0;6.0;2.0;7.0;7.0;-1.0;118.93;121.01
21/02/2020;United Arab Emirates;0.0;0.0;9770526.0;Asia;-3.0;2.0;6.0;0.0;-1.0;1.0;111.25;122.5
21/02/2020;United Kingdom;0.0;0.0;66647112.0;Europe;5.0;-1.0;10.0;-3.0;-15.0;3.0;152.89;127.35
21/02/2020;United States;1.0;0.0;329064917.0;America;2.0;-2.0;4.0;1.0;0.0;0.0;136.41;135.85
21/02/2020;Uruguay;0.0;0.0;3461731.0;America;-2.0;-1.0;-27.0;-4.0;7.0;0.0;102.9;122.52
21/02/2020;Vietnam;0.0;0.0;96462108.0;Asia;-7.0;-9.0;-10.0;-12.0;-5.0;7.0;107.32;109.38
22/02/2020;Argentina;0.0;0.0;44780675.0;America;6.0;5.0;4.0;7.0;-1.0;0.0;120.44;141.76
22/02/2020;Australia;4.0;0.0;25203200.0;Oceania;5.0;4.0;10.0;8.0;3.0;-1.0;113.52;97.6
22/02/2020;Austria;0.0;0.0;8858775.0;Europe;9.0;3.0;52.0;14.0;2.0;-2.0;166.41;156.99
22/02/2020;Belgium;0.0;0.0;11455519.0;Europe;-4.0;0.0;0.0;2.0;-2.0;0.0;189.77;123.59
22/02/2020;Brazil;0.0;0.0;211049519.0;America;-3.0;6.0;12.0;6.0;-4.0;0.0;171.31;140.3
22/02/2020;Bulgaria;0.0;0.0;7000039.0;Europe;1.0;-1.0;-7.0;3.0;-1.0;0.0;150.27;132.23
22/02/2020;Cambodia;0.0;0.0;16486542.0;Asia;0.0;0.0;2.0;-21.0;6.0;1.0;96.73;97.68
22/02/2020;Canada;0.0;0.0;37411038.0;America;8.0;5.0;28.0;6.0;6.0;-1.0;155.76;128.05
22/02/2020;Chile;0.0;0.0;18952035.0;America;0.0;5.0;9.0;-1.0;-2.0;0.0;93.75;128.4
22/02/2020;Colombia;0.0;0.0;50339443.0;America;-2.0;-2.0;-8.0;2.0;4.0;0.0;127.88;128.49
22/02/2020;Croatia;0.0;0.0;4076246.0;Europe;8.0;4.0;36.0;4.0;2.0;-2.0;143.65;124.0
22/02/2020;Czechia;0.0;0.0;10649800.0;Europe;9.0;6.0;30.0;11.0;5.0;-3.0;183.22;130.49
22/02/2020;Denmark;0.0;0.0;5806081.0;Europe;-6.0;-3.0;-24.0;-4.0;-3.0;1.0;123.99;109.78
22/02/2020;Egypt;0.0;0.0;100388076.0;Africa;0.0;4.0;5.0;5.0;5.0;0.0;112.59;113.4
22/02/2020;Estonia;0.0;0.0;1324820.0;Europe;-7.0;-5.0;-30.0;-7.0;0.0;0.0;169.81;141.36
22/02/2020;Finland;0.0;0.0;5517919.0;Europe;-2.0;-3.0;-23.0;-7.0;-4.0;0.0;103.71;141.73
22/02/2020;France;0.0;0.0;67012883.0;Europe;-6.0;-2.0;31.0;14.0;-5.0;-1.0;120.95;127.73
22/02/2020;Germany;0.0;0.0;83019213.0;Europe;-1.0;-2.0;26.0;9.0;-3.0;0.0;149.93;119.65
22/02/2020;Greece;0.0;0.0;10724599.0;Europe;-5.0;-4.0;-12.0;-6.0;2.0;2.0;145.35;121.53
22/02/2020;Hungary;0.0;0.0;9772756.0;Europe;8.0;3.0;36.0;11.0;3.0;-1.0;197.02;133.62
22/02/2020;India;0.0;0.0;1366417756.0;Asia;-2.0;-2.0;4.0;-2.0;-2.0;1.0;124.28;132.79
22/02/2020;Indonesia;0.0;0.0;270625567.0;Asia;0.0;0.0;-5.0;1.0;5.0;0.0;125.6;142.24
22/02/2020;Ireland;0.0;0.0;4904240.0;Europe;-2.0;0.0;-4.0;-1.0;-1.0;0.0;187.93;141.99
22/02/2020;Israel;1.0;0.0;8519373.0;Asia;-2.0;-2.0;-13.0;-3.0;0.0;1.0;95.16;100.16
22/02/2020;Italy;14.0;0.0;60359546.0;Europe;-1.0;3.0;30.0;8.0;0.0;-1.0;181.74;139.43
22/02/2020;Japan;12.0;0.0;126860299.0;Asia;-5.0;1.0;-10.0;-3.0;-1.0;2.0;163.51;161.69
22/02/2020;Latvia;0.0;0.0;1919968.0;Europe;-3.0;-3.0;-26.0;-3.0;-1.0;1.0;145.66;127.43
